timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date,body_pct,high_pct
1703055600000,1.82,2.057,1.805,1.932,1317438.1,1703059199999,2570587.41586000,20388,733962.78000000,1427962.17988000,0,2023-12-20 07:00:00,6.153846153846146,13.021978021978015
1705471200000,2.005,2.124,2.005,2.12,376673.82,1705474799999,782687.24021000,4853,230583.25000000,477843.53099000,0,2024-01-17 06:00:00,5.73566084788031,5.935162094763104
1705651200000,2.033,2.38,2.033,2.283,2134373.01,1705654799999,4834714.70535000,49027,1198994.78000000,2711069.41678000,0,2024-01-19 08:00:00,12.297097884899165,17.06837186424004
1705665600000,2.242,2.446,2.24,2.356,1364367.84,1705669199999,3229885.79892000,34300,771266.73000000,1827799.07946000,0,2024-01-19 12:00:00,5.084745762711859,9.099018733273871
1705914000000,2.088,2.35,2.076,2.126,1314135.24,1705917599999,2898352.94363000,27964,705695.13000000,1560015.47179000,0,2024-01-22 09:00:00,1.8199233716475007,12.547892720306514
1708131600000,2.207,2.342,2.205,2.33,280535.37,1708135199999,643641.88326000,6156,184928.19000000,424422.25299000,0,2024-02-17 01:00:00,5.573176257362947,6.116900770276404
1715425200000,1.8,1.976,1.796,1.877,1123541.15,1715428799999,2145055.14201000,22527,674151.75000000,1285333.63799000,0,2024-05-11 11:00:00,4.277777777777776,9.777777777777775
1715706000000,1.726,1.935,1.71,1.926,681907.15,1715709599999,1254239.30756000,12985,431672.41000000,795279.02881000,0,2024-05-14 17:00:00,11.587485515643102,12.10892236384705
1718006400000,1.745,1.943,1.741,1.898,819399.27,1718009999999,1507792.93378000,13730,561492.28000000,1031044.48888000,0,2024-06-10 08:00:00,8.767908309455576,11.346704871060169
1718013600000,1.894,2.03,1.872,1.994,805842.64,1718017199999,1584133.22085000,16031,445170.77000000,875257.31360000,0,2024-06-10 10:00:00,5.279831045406552,7.180570221752899
