pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,regime_at_open,specialist,cumulative_profit,equity,peak,drawdown_abs,drawdown_pct
AVAX/USDT:USDT,98.6332,98.6332,23.0,2025-06-11 22:05:00+00:00,2025-06-11 22:35:00+00:00,21.442,21.352,0.0005,0.0005,30,0.016005344338058405,2.2090166,trailing_stop_loss,21.956,-0.12,21.352,-0.01,21.31,21.574,False,SNIPER_BEAR_SHORT,5.0,True,1749679500000,1749681300000,"[{'amount': 23.0, 'safe_price': 21.442, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749679500000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 493.412583}, {'amount': 23.0, 'safe_price': 21.352, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749681300000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 491.341548}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),718.2908094140004,1718.2908094140003,1718.2908094140003,0.0,0.0
XRP/USDT:USDT,100.497384,100.497384,222.3,2025-06-11 22:20:00+00:00,2025-06-12 01:30:00+00:00,2.2604,2.248,0.0005,0.0005,190,0.022912572100169188,3.222103122,trailing_stop_loss,2.3146,-0.12,2.248,-0.01,2.2436,2.2725,False,SNIPER_BEAR_SHORT,5.0,True,1749680400000,1749691800000,"[{'amount': 222.3, 'safe_price': 2.2604, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749680400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 502.73816346}, {'amount': 222.3, 'safe_price': 2.248, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749691800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 499.9802652000001}]",0.04609088846333713,3,LATERAL,🔮 Lateral (USANDO BEAR),721.5129125360004,1721.5129125360004,1721.5129125360004,0.0,0.0
LINK/USDT:USDT,100.52773,100.52773,33.85,2025-06-11 22:25:00+00:00,2025-06-12 00:30:00+00:00,14.849,14.782,0.0005,0.0005,125,0.018009240276508888,2.5333319619999997,trailing_stop_loss,15.205,-0.12,14.782,-0.01,14.753,14.919,False,SNIPER_BEAR_SHORT,5.0,True,1749680700000,1749688200000,"[{'amount': 33.85, 'safe_price': 14.849, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749680700000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 502.88996932500004}, {'amount': 33.85, 'safe_price': 14.782, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749688200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 500.62088535}]",0.0430775032650686,3,LATERAL,🔮 Lateral (USANDO BEAR),724.0462444980004,1724.0462444980003,1724.0462444980003,0.0,0.0
ETH/USDT:USDT,100.197552,100.197552,0.182,2025-06-11 22:25:00+00:00,2025-06-11 23:45:00+00:00,2752.68,2776.01,0.0005,0.0005,80,-0.04742178295215876,-6.648839106,airbag_1m_pump_real,2818.74,-0.12,2818.74,-0.12,2742.57,2777.32,False,SNIPER_BEAR_SHORT,5.0,True,1749680700000,1749685500000,"[{'amount': 0.182, 'safe_price': 2752.68, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749680700000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 501.23825387999995}, {'amount': 0.182, 'safe_price': 2776.01, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749685500000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 505.48643691}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),717.3974053920005,1717.3974053920006,1724.0462444980003,6.648839105999741,0.3856531764863255
DOGE/USDT:USDT,100.522458,100.522458,2619.0,2025-06-11 22:25:00+00:00,2025-06-12 01:30:00+00:00,0.19191,0.19088,0.0005,0.0005,185,0.021962696257447793,3.0892964759999995,trailing_stop_loss,0.19651,-0.12,0.19088,-0.01,0.1905,0.19358,False,SNIPER_BEAR_SHORT,5.0,True,1749680700000,1749691800000,"[{'amount': 2619.0, 'safe_price': 0.19191, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749680700000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 502.8635961449999}, {'amount': 2619.0, 'safe_price': 0.19088, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749691800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 500.16467736}]",0.010333840150438199,3,LATERAL,🔮 Lateral (USANDO BEAR),720.4867018680004,1720.4867018680004,1724.0462444980003,3.5595426299998962,0.20646445194608729
BTC/USDT:USDT,86.04824,86.04824,0.004,2025-06-12 04:20:00+00:00,2025-06-12 05:25:00+00:00,107560.3,107880.0,0.0005,0.0005,65,-0.019878801332066372,-2.39355284,airbag_1m_pump_real,110141.7,-0.12,110141.7,-0.12,107300.0,107892.4,False,SNIPER_BEAR_SHORT,5.0,True,1749702000000,1749705900000,"[{'amount': 0.004, 'safe_price': 107560.3, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749702000000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 430.4563206}, {'amount': 0.004, 'safe_price': 107880.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749705900000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 431.73575999999997}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),718.0931490280004,1718.0931490280004,1724.0462444980003,5.95309546999988,0.34529789957770385
AVAX/USDT:USDT,100.4064,100.4064,24.0,2025-06-12 15:50:00+00:00,2025-06-12 17:25:00+00:00,20.918,21.12,0.0005,0.0005,95,-0.05346963068652279,-7.512412291999999,airbag_1m_pump_real,21.42,-0.12,21.42,-0.12,20.812,21.187,False,SNIPER_BEAR_SHORT,5.0,True,1749743400000,1749749100000,"[{'amount': 24.0, 'safe_price': 20.918, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749743400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 502.283016}, {'amount': 24.0, 'safe_price': 21.12, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749749100000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 507.13343999999995}]",-0.013552781760000004,3,LATERAL,🔮 Lateral (USANDO BEAR),710.5807367360004,1710.5807367360003,1724.0462444980003,13.465507762000016,0.7810409845427806
DOGE/USDT:USDT,100.710486,100.710486,2699.0,2025-06-12 15:50:00+00:00,2025-06-12 15:55:00+00:00,0.18657,0.18577,0.0005,0.0005,5,0.01645862326564472,2.319418038,trailing_stop_loss,0.19104,-0.12,0.18577,-0.01,0.1854,0.18688,False,SNIPER_BEAR_SHORT,5.0,True,1749743400000,1749743700000,"[{'amount': 2699.0, 'safe_price': 0.18657, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749743400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 503.80420621499997}, {'amount': 2699.0, 'safe_price': 0.18577, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749743700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 501.64392661499994}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),712.9001547740004,1712.9001547740004,1724.0462444980003,11.146089723999921,0.6465075840958887
SOL/USDT:USDT,100.7104,100.7104,3.2,2025-06-12 15:50:00+00:00,2025-06-12 15:55:00+00:00,157.36,156.65,0.0005,0.0005,5,0.017579805408550742,2.4774176,trailing_stop_loss,161.13,-0.12,156.65,-0.01,156.34,157.47,False,SNIPER_BEAR_SHORT,5.0,True,1749743400000,1749743700000,"[{'amount': 3.2, 'safe_price': 157.36, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749743400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 503.803776}, {'amount': 3.2, 'safe_price': 156.65, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749743700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 501.53064}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),715.3775723740004,1715.3775723740005,1724.0462444980003,8.66867212399984,0.5028097217034886
ETH/USDT:USDT,100.65295,100.65295,0.185,2025-06-12 15:55:00+00:00,2025-06-12 17:25:00+00:00,2720.35,2756.61,0.0005,0.0005,90,-0.07144843899835067,-10.063060574,airbag_1m_pump_real,2785.63,-0.12,2785.63,-0.12,2711.47,2763.97,False,SNIPER_BEAR_SHORT,5.0,True,1749743700000,1749749100000,"[{'amount': 0.185, 'safe_price': 2720.35, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749743700000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 503.516382375}, {'amount': 0.185, 'safe_price': 2756.61, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749749100000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 510.22783642499996}]",0.026818390412499997,3,LATERAL,🔮 Lateral (USANDO BEAR),705.3145118000003,1705.3145118000002,1724.0462444980003,18.731732698000087,1.0864982744969411
XRP/USDT:USDT,101.133868,101.133868,226.9,2025-06-12 15:55:00+00:00,2025-06-12 17:25:00+00:00,2.2286,2.2481,0.0005,0.0005,90,-0.048827660434015444,-6.90992554,airbag_1m_pump_real,2.282,-0.12,2.282,-0.12,2.2265,2.2509,False,SNIPER_BEAR_SHORT,5.0,True,1749743700000,1749749100000,"[{'amount': 226.9, 'safe_price': 2.2286, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749743700000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 505.92217467}, {'amount': 226.9, 'safe_price': 2.2481, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749749100000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 510.34893694499993}]",-0.0032294872133999996,3,LATERAL,🔮 Lateral (USANDO BEAR),698.4045862600003,1698.4045862600003,1724.0462444980003,25.64165823799999,1.4872952694761508
SOL/USDT:USDT,98.6643,98.6643,3.15,2025-06-12 19:40:00+00:00,2025-06-12 19:45:00+00:00,156.61,154.89,0.0005,0.0005,5,0.04996591904278555,6.8983425,trailing_stop_loss,160.36,-0.12,154.89,-0.01,154.59,156.89,False,SNIPER_BEAR_SHORT,5.0,True,1749757200000,1749757500000,"[{'amount': 3.15, 'safe_price': 156.61, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749757200000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 493.56816075}, {'amount': 3.15, 'safe_price': 154.89, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749757500000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 488.1474517499999}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),705.3029287600003,1705.3029287600002,1724.0462444980003,18.743315738000092,1.087170126544818
BNB/USDT:USDT,98.754,98.754,0.75,2025-06-12 19:50:00+00:00,2025-06-12 20:40:00+00:00,658.36,654.71,0.0005,0.0005,50,0.022745629148494893,3.14313825,trailing_stop_loss,674.16,-0.12,654.71,-0.01,653.41,658.97,False,SNIPER_BEAR_SHORT,5.0,True,1749757800000,1749760800000,"[{'amount': 0.75, 'safe_price': 658.36, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749757800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 494.01688499999995}, {'amount': 0.75, 'safe_price': 654.71, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749760800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 491.27801625}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),708.4460670100003,1708.4460670100002,1724.0462444980003,15.6001774880001,0.9048584130376668
SOL/USDT:USDT,99.50358,99.50358,3.21,2025-06-12 19:50:00+00:00,2025-06-12 20:40:00+00:00,154.99,153.51,0.0005,0.0005,50,0.04279028345710374,5.957920499999999,trailing_stop_loss,158.7,-0.12,153.51,-0.01,153.21,155.36,False,SNIPER_BEAR_SHORT,5.0,True,1749757800000,1749760800000,"[{'amount': 3.21, 'safe_price': 154.99, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749757800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 497.76665894999996}, {'amount': 3.21, 'safe_price': 153.51, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749760800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 493.01348354999993}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),714.4039875100003,1714.4039875100002,1724.0462444980003,9.6422569880001,0.5592806468371552
AVAX/USDT:USDT,98.7744,98.7744,24.0,2025-06-12 19:50:00+00:00,2025-06-12 20:35:00+00:00,20.578,20.44,0.0005,0.0005,45,0.02856200186787922,3.9476975999999997,trailing_stop_loss,21.071,-0.12,20.44,-0.01,20.4,20.672,False,SNIPER_BEAR_SHORT,5.0,True,1749757800000,1749760500000,"[{'amount': 24.0, 'safe_price': 20.578, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749757800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 494.1189359999999}, {'amount': 24.0, 'safe_price': 20.44, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749760500000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 490.80528000000004}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),718.3516851100003,1718.3516851100003,1724.0462444980003,5.694559388000016,0.33030200936739557
XRP/USDT:USDT,99.542046,99.542046,225.3,2025-06-12 19:50:00+00:00,2025-06-12 20:35:00+00:00,2.2091,2.1957,0.0005,0.0005,45,0.02535693631071568,3.531946992,trailing_stop_loss,2.2621,-0.12,2.1957,-0.01,2.1914,2.2118,False,SNIPER_BEAR_SHORT,5.0,True,1749757800000,1749760500000,"[{'amount': 225.3, 'safe_price': 2.2091, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749757800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 497.95908511499994}, {'amount': 225.3, 'safe_price': 2.1957, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749760500000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 494.938555605}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),721.8836321020003,1721.8836321020003,1724.0462444980003,2.162612395999986,0.1254381895440215
ETH/USDT:USDT,99.304064,99.304064,0.184,2025-06-12 19:50:00+00:00,2025-06-12 20:10:00+00:00,2698.48,2685.36,0.0005,0.0005,20,0.019331802808107087,2.686273408,trailing_stop_loss,2763.24,-0.12,2685.36,-0.01,2680.0,2703.36,False,SNIPER_BEAR_SHORT,5.0,True,1749757800000,1749759000000,"[{'amount': 0.184, 'safe_price': 2698.48, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749757800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 496.76858015999994}, {'amount': 0.184, 'safe_price': 2685.36, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749759000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 494.35329312}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),724.5699055100004,1724.5699055100004,1724.5699055100004,0.0,0.0
DOGE/USDT:USDT,99.552496,99.552496,2696.0,2025-06-12 19:50:00+00:00,2025-06-12 20:35:00+00:00,0.18463,0.18348,0.0005,0.0005,45,0.026172025513379563,3.645862808,trailing_stop_loss,0.18906,-0.12,0.18348,-0.01,0.18312,0.18559,False,SNIPER_BEAR_SHORT,5.0,True,1749757800000,1749760500000,"[{'amount': 2696.0, 'safe_price': 0.18463, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749757800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 498.0113612399999}, {'amount': 2696.0, 'safe_price': 0.18348, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749760500000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 494.90941103999995}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),728.2157683180003,1728.2157683180003,1728.2157683180003,0.0,0.0
BTC/USDT:USDT,85.1484,85.1484,0.004,2025-06-12 20:15:00+00:00,2025-06-12 20:50:00+00:00,106435.5,105941.0,0.0005,0.0005,35,0.01825077173506493,2.1745457999999998,trailing_stop_loss,108989.9,-0.12,105941.0,-0.01,105729.6,106908.6,False,SNIPER_BEAR_SHORT,5.0,True,1749759300000,1749761400000,"[{'amount': 0.004, 'safe_price': 106435.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749759300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 425.95487099999997}, {'amount': 0.004, 'safe_price': 105941.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749761400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 423.975882}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),730.3903141180003,1730.3903141180003,1730.3903141180003,0.0,0.0
ETH/USDT:USDT,99.29394,99.29394,0.185,2025-06-12 20:15:00+00:00,2025-06-12 20:35:00+00:00,2683.62,2667.82,0.0005,0.0005,20,0.02446480020031032,3.39918852,trailing_stop_loss,2748.02,-0.12,2667.82,-0.01,2662.5,2694.25,False,SNIPER_BEAR_SHORT,5.0,True,1749759300000,1749760500000,"[{'amount': 0.185, 'safe_price': 2683.62, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749759300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 496.71793484999995}, {'amount': 0.185, 'safe_price': 2667.82, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749760500000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 493.79347335}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),733.7895026380004,1733.7895026380004,1733.7895026380004,0.0,0.0
DOGE/USDT:USDT,101.89812,101.89812,2780.0,2025-06-12 20:40:00+00:00,2025-06-12 20:45:00+00:00,0.18327,0.18089,0.0005,0.0005,5,0.05999398455161449,8.55430464,trailing_stop_loss,0.18766,-0.12,0.18089,-0.01,0.18053,0.18328,False,SNIPER_BEAR_SHORT,5.0,True,1749760800000,1749761100000,"[{'amount': 2780.0, 'safe_price': 0.18327, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749760800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 509.74534529999994}, {'amount': 2780.0, 'safe_price': 0.18089, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749761100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 503.12563709999995}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),742.3438072780004,1742.3438072780004,1742.3438072780004,0.0,0.0
ETH/USDT:USDT,101.902702,101.902702,0.191,2025-06-12 20:40:00+00:00,2025-06-12 20:45:00+00:00,2667.61,2644.56,0.0005,0.0005,5,0.038244190553225844,5.453332864,trailing_stop_loss,2731.63,-0.12,2644.56,-0.01,2636.0,2667.9,False,SNIPER_BEAR_SHORT,5.0,True,1749760800000,1749761100000,"[{'amount': 0.191, 'safe_price': 2667.61, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749760800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 509.768266755}, {'amount': 0.191, 'safe_price': 2644.56, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749761100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 505.36351547999993}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),747.7971401420004,1747.7971401420004,1747.7971401420004,0.0,0.0
XRP/USDT:USDT,101.888808,101.888808,232.4,2025-06-12 20:40:00+00:00,2025-06-12 20:45:00+00:00,2.1921,2.1784,0.0005,0.0005,5,0.02627733738225346,3.7464390599999993,trailing_stop_loss,2.2447,-0.12,2.1784,-0.01,2.1741,2.1931,False,SNIPER_BEAR_SHORT,5.0,True,1749760800000,1749761100000,"[{'amount': 232.4, 'safe_price': 2.1921, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749760800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 509.69876201999995}, {'amount': 232.4, 'safe_price': 2.1784, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749761100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 506.51329007999993}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),751.5435792020004,1751.5435792020003,1751.5435792020003,0.0,0.0
AVAX/USDT:USDT,98.0016,98.0016,24.0,2025-06-12 20:40:00+00:00,2025-06-12 20:45:00+00:00,20.417,20.207,0.0005,0.0005,5,0.04647668400003009,6.3735168,trailing_stop_loss,20.907,-0.12,20.207,-0.01,20.167,20.441,False,SNIPER_BEAR_SHORT,5.0,True,1749760800000,1749761100000,"[{'amount': 24.0, 'safe_price': 20.417, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749760800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 490.25300400000003}, {'amount': 24.0, 'safe_price': 20.207, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749761100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 485.210484}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),757.9170960020003,1757.9170960020003,1757.9170960020003,0.0,0.0
LINK/USDT:USDT,104.02743,104.02743,37.15,2025-06-12 20:45:00+00:00,2025-06-12 20:50:00+00:00,14.001,13.925,0.0005,0.0005,5,0.0221655717509494,3.22654437,trailing_stop_loss,14.337,-0.12,13.925,-0.01,13.826,14.021,False,SNIPER_BEAR_SHORT,5.0,True,1749761100000,1749761400000,"[{'amount': 37.15, 'safe_price': 14.001, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749761100000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 520.3972185749999}, {'amount': 37.15, 'safe_price': 13.925, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749761400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 517.572406875}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),761.1436403720004,1761.1436403720004,1761.1436403720004,0.0,0.0
SOL/USDT:USDT,103.79304,103.79304,3.38,2025-06-12 20:45:00+00:00,2025-06-12 20:50:00+00:00,153.54,152.7,0.0005,0.0005,5,0.022379302195060014,3.2503161599999997,trailing_stop_loss,157.22,-0.12,152.7,-0.01,152.22,153.78,False,SNIPER_BEAR_SHORT,5.0,True,1749761100000,1749761400000,"[{'amount': 3.38, 'safe_price': 153.54, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749761100000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 519.2246825999999}, {'amount': 3.38, 'safe_price': 152.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749761400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 516.384063}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),764.3939565320004,1764.3939565320004,1764.3939565320004,0.0,0.0
BNB/USDT:USDT,103.31146,103.31146,0.79,2025-06-12 20:45:00+00:00,2025-06-12 23:30:00+00:00,653.87,655.7,0.0005,0.0005,165,-0.019010109150190434,-2.74817221,airbag_1m_pump_real,669.56,-0.12,669.56,-0.12,651.42,655.99,False,SNIPER_BEAR_SHORT,5.0,True,1749761100000,1749771000000,"[{'amount': 0.79, 'safe_price': 653.87, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749761100000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 516.81557865}, {'amount': 0.79, 'safe_price': 655.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749771000000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 518.2620015}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),761.6457843220004,1761.6457843220005,1764.3939565320004,2.7481722099998933,0.15575728990828983
ETH/USDT:USDT,104.513508,104.513508,0.198,2025-06-12 20:50:00+00:00,2025-06-12 20:55:00+00:00,2639.23,2621.37,0.0005,0.0005,5,0.028866977602046172,4.22167284,trailing_stop_loss,2702.57,-0.12,2621.37,-0.01,2614.24,2643.9,False,SNIPER_BEAR_SHORT,5.0,True,1749761400000,1749761700000,"[{'amount': 0.198, 'safe_price': 2639.23, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749761400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 522.82882377}, {'amount': 0.198, 'safe_price': 2621.37, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749761700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 519.29077563}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),765.8674571620004,1765.8674571620004,1765.8674571620004,0.0,0.0
DOGE/USDT:USDT,104.78163,104.78163,2895.0,2025-06-12 20:50:00+00:00,2025-06-12 20:55:00+00:00,0.18097,0.18015,0.0005,0.0005,5,0.01767585455987097,2.59165032,trailing_stop_loss,0.18531,-0.12,0.18015,-0.01,0.1798,0.18156,False,SNIPER_BEAR_SHORT,5.0,True,1749761400000,1749761700000,"[{'amount': 2895.0, 'safe_price': 0.18097, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749761400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 524.1701040749999}, {'amount': 2895.0, 'safe_price': 0.18015, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749761700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 521.795017125}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),768.4591074820004,1768.4591074820005,1768.4591074820005,0.0,0.0
AVAX/USDT:USDT,101.08,101.08,25.0,2025-06-12 20:50:00+00:00,2025-06-12 23:50:00+00:00,20.216,20.37,0.0005,0.0005,180,-0.04312925160641263,-6.100255,airbag_1m_pump_real,20.701,-0.12,20.701,-0.12,20.139,20.519,False,SNIPER_BEAR_SHORT,5.0,True,1749761400000,1749772200000,"[{'amount': 25.0, 'safe_price': 20.216, 'ft_order_side': 'sell', 'order_filled_timestamp': 1749761400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 505.6527}, {'amount': 25.0, 'safe_price': 20.37, 'ft_order_side': 'buy', 'order_filled_timestamp': 1749772200000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 509.504625}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),762.3588524820004,1762.3588524820004,1768.4591074820005,6.100255000000061,0.34494747287008726
